PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
,,,,,,,,,,,,2020-07-08 09:43:08,5,2020-07-08 03:17:00,0,,
,,,,,,,,,,,,2020-07-08 09:43:10,2,2020-07-08 03:18:00,0,,
,,,,,,,,,,,,2020-07-08 09:43:22,12,2020-07-08 03:19:00,0,,
,,,,,,,,,,,,2020-07-08 09:43:25,3,2020-07-08 03:20:00,0,,
,,,,,,,,,,,,2020-07-08 09:43:28,3,2020-07-08 03:21:00,0,,
,,,,,,,,,,,,2020-07-08 09:47:10,222,2020-07-08 03:22:00,0,,
,,,,,,,,,,,,2020-07-08 09:47:11,1,2020-07-08 03:23:00,0,,
,,,,,,,,,,,,2020-07-08 09:48:25,74,2020-07-08 03:24:00,0,,
,,,,,,,,,,,,2020-07-08 09:48:52,27,2020-07-08 03:25:00,0,,
,,,,,,,,,,,,2020-07-08 09:49:43,51,2020-07-08 03:26:00,0,,
,,,,,,,,,,,,2020-07-08 09:49:46,3,2020-07-08 03:27:00,0,,
,,,,,,,,,,,,2020-07-08 09:50:11,25,2020-07-08 03:28:00,0,,
,,,,,,,,,,,,2020-07-08 09:50:13,2,2020-07-08 03:29:00,0,,
,,,,,,,,,,,,2020-07-08 09:50:33,20,2020-07-08 03:30:00,0,,
,,,,,,,,,,,,2020-07-08 09:51:32,59,2020-07-08 03:31:00,0,,
,,,,,,,,,,,,2020-07-08 09:52:13,41,2020-07-08 03:32:00,0,,
,,,,,,,,,,,,2020-07-08 09:52:14,1,2020-07-08 03:33:00,0,,
,,,,,,,,,,,,2020-07-08 09:55:17,183,2020-07-08 03:34:00,0,,
,,,,,,,,,,,,2020-07-08 09:57:41,144,2020-07-08 03:35:00,0,,
,,,,,,,,,,,,2020-07-08 09:57:48,7,2020-07-08 03:36:00,0,,
,,,,,,,,,,,,2020-07-08 09:58:08,20,2020-07-08 03:37:00,0,,
,,,,,,,,,,,,2020-07-08 09:59:26,78,2020-07-08 03:38:00,0,,
,,,,,,,,,,,,2020-07-08 10:03:41,255,2020-07-08 03:39:00,0,,
,,,,,,,,,,,,2020-07-08 10:07:56,255,2020-07-08 03:40:00,0,,
,,,,,,,,,,,,2020-07-08 10:12:11,255,2020-07-08 03:41:00,0,,
,,,,,,,,,,,,2020-07-08 10:13:10,59,2020-07-08 03:42:00,0,,
,,,,,,,,,,,,2020-07-08 10:17:25,255,2020-07-08 03:43:00,0,,
,,,,,,,,,,,,2020-07-08 10:17:42,17,2020-07-08 03:44:00,0,,
,,,,,,,,,,,,2020-07-08 10:21:57,255,2020-07-08 03:45:00,0,,
,,,,,,,,,,,,2020-07-08 10:25:21,204,2020-07-08 03:46:00,0,,
,,,,,,,,,,,,2020-07-08 10:29:36,255,2020-07-08 03:47:00,0,,
,,,,,,,,,,,,2020-07-08 10:32:08,152,2020-07-08 03:48:00,0,,
,,,,,,,,,,,,2020-07-08 10:36:23,255,2020-07-08 03:49:00,0,,
,,,,,,,,,,,,2020-07-08 10:40:23,240,2020-07-08 03:50:00,0,,
,,,,,,,,,,,,2020-07-08 10:40:24,1,2020-07-08 03:51:00,0,,
,,,,,,,,,,,,2020-07-08 10:41:53,89,2020-07-08 03:52:00,0,,
,,,,,,,,,,,,2020-07-08 10:42:20,27,2020-07-08 03:53:00,0,,
,,,,,,,,,,,,2020-07-08 10:43:05,45,2020-07-08 03:54:00,0,,
,,,,,,,,,,,,2020-07-08 10:43:15,10,2020-07-08 03:55:00,0,,
,,,,,,,,,,,,2020-07-08 10:44:33,78,2020-07-08 03:56:00,0,,
,,,,,,,,,,,,2020-07-08 10:46:22,109,2020-07-08 03:57:00,0,,
,,,,,,,,,,,,2020-07-08 10:47:59,97,2020-07-08 03:58:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:01,2,2020-07-08 03:59:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:04,3,2020-07-08 04:00:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:09,5,2020-07-08 04:01:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:11,2,2020-07-08 04:02:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:14,3,2020-07-08 04:03:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:16,2,2020-07-08 04:04:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:19,3,2020-07-08 04:05:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:26,7,2020-07-08 04:06:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:31,5,2020-07-08 04:07:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:33,2,2020-07-08 04:08:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:36,3,2020-07-08 04:09:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:38,2,2020-07-08 04:10:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:43,5,2020-07-08 04:11:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:45,2,2020-07-08 04:12:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:48,3,2020-07-08 04:13:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:50,2,2020-07-08 04:14:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:52,2,2020-07-08 04:15:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:55,3,2020-07-08 04:16:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:57,2,2020-07-08 04:17:00,0,,
,,,,,,,,,,,,2020-07-08 10:48:59,2,2020-07-08 04:18:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:01,2,2020-07-08 04:19:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:04,3,2020-07-08 04:20:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:06,2,2020-07-08 04:21:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:09,3,2020-07-08 04:22:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:23,14,2020-07-08 04:23:00,0,,
,,,,,,,,,,,,2020-07-08 10:49:25,2,2020-07-08 04:24:00,0,,
